id,provider_id,pipeline_name,pipeline_version,run_type,status,started_at,completed_at,current_stage,stage_progress,records_extracted,records_transformed,records_loaded,records_failed,duration_seconds,memory_usage_mb,error_message,error_details,failed_records,pipeline_config,date_range_start,date_range_end,dlt_load_id,dlt_pipeline_state,created_at,created_by
0e82cebb-c320-4e35-8cf7-615ae86a1881,86d65695-8724-4-8-,billing_pipeline,1.0.0,manual,failed,2025-07-20 09:05:40.049824,,initializing,,0,0,0,0,,,Cannot run the event loop while another loop is running,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:05:40,
48af5362-7390-4133-ad08-23eb3602e180,db572d7a-8f2e-4-8-,billing_pipeline,1.0.0,manual,failed,2025-07-20 09:05:40.369510,,initializing,,0,0,0,0,,,Cannot run the event loop while another loop is running,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:05:40,
4df51539-0aa6-4d31-be62-df6d63fa79fa,3b8fb499-77a0-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:14:35.282724,2025-07-20 09:14:39.534044,completed,,96,96,96,0,4,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:14:35,
48f955b1-b1e4-4cac-8ba1-3986af9a87e1,f00cf139-eb10-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:14:39.535953,2025-07-20 09:14:40.597201,completed,,0,0,0,0,1,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:14:39,
237522de-efbf-4215-a715-0d2a0d5c83c2,86d65695-8724-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:14:40.598935,2025-07-20 09:14:42.800194,completed,,117,117,117,0,2,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:14:40,
479e369a-b3a4-4d6f-b1a2-17a4e9cbbfd9,db572d7a-8f2e-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:14:42.802589,2025-07-20 09:14:47.247103,completed,,1275,1275,1275,0,4,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:14:42,
c7ca7918-5bc3-4c53-b253-0019d9d3f07f,3b8fb499-77a0-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:35:59.631650,2025-07-20 09:36:03.905292,completed,,96,96,96,0,4,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:35:59,
1591ce5e-9437-4245-bf70-3f4ac1de3c22,f00cf139-eb10-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:36:03.907283,2025-07-20 09:36:04.933070,completed,,0,0,0,0,1,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:36:03,
4ff9d972-3ebe-44b0-9166-a145460a2889,86d65695-8724-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:36:04.935103,2025-07-20 09:36:07.016403,completed,,117,117,117,0,2,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:36:04,
5d76d2a0-e44c-41e7-932f-f23e75ccd420,db572d7a-8f2e-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:36:07.017654,2025-07-20 09:36:10.561575,completed,,1275,1275,1275,0,3,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:36:07,
4ae03efa-03ae-4445-af4a-71bccc993616,3b8fb499-77a0-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:38:05.778461,2025-07-20 09:38:09.525427,completed,,96,96,96,0,3,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:38:05,
807c7236-7fea-4a4c-b9a3-bd31f88730d0,f00cf139-eb10-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:38:09.527179,2025-07-20 09:38:10.542216,completed,,0,0,0,0,1,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:38:09,
89f7d576-ce09-4b1e-b47e-e0e7f7a0056b,86d65695-8724-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:38:10.544108,2025-07-20 09:38:12.639089,completed,,117,117,117,0,2,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:38:10,
f38f159d-6675-4ae8-9cf3-d2aabe7d3c29,db572d7a-8f2e-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-20 09:38:12.640328,2025-07-20 09:38:16.527017,completed,,1275,1275,1275,0,3,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-20 09:38:12,
47d388e6-0202-48dc-9253-f20c974ddf77,3b8fb499-77a0-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-21 10:53:33.563008,2025-07-21 10:53:37.953627,completed,,96,96,96,0,4,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-21 10:53:33,
8d35e6f6-7d7c-4d66-9191-b8090711a6e0,f00cf139-eb10-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-21 10:53:37.958361,2025-07-21 10:53:39.350067,completed,,0,0,0,0,1,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-21 10:53:37,
c77cf9de-3593-400a-a81d-f7264644aee1,86d65695-8724-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-21 10:53:39.353059,2025-07-21 10:53:41.610165,completed,,138,138,138,0,2,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-21 10:53:39,
0e943595-6e82-4e9a-93b7-ff5871f1f493,db572d7a-8f2e-4-8-,billing_pipeline,1.0.0,manual,completed,2025-07-21 10:53:41.611448,2025-07-21 10:53:46.232483,completed,,1434,1434,1434,0,4,,,,,"{""name"": ""billing_pipeline"", ""version"": ""1.0.0"", ""dlt"": {""pipeline_name"": ""billing_etl"", ""dataset_name"": ""main"", ""destination"": ""sqlite""}, ""stages"": {""extract"": {""batch_size"": 1000, ""max_retries"": 3, ""retry_delay"": 1.0, ""timeout"": 30.0, ""save_raw_responses"": true}, ""transform"": {""batch_size"": 100, ""validate_focus"": true, ""strict_validation"": false, ""save_validation_errors"": true}, ""load"": {""batch_size"": 500, ""write_disposition"": ""merge"", ""primary_key"": [""id""], ""merge_key"": [""x_provider_id"", ""charge_period_start"", ""charge_period_end"", ""sku_id""], ""column_hints"": {""tags"": {""data_type"": ""json""}, ""x_provider_data"": {""data_type"": ""json""}}}}, ""performance"": {""parallel_stages"": false, ""max_workers"": 4, ""memory_limit_mb"": 1024}, ""error_handling"": {""fail_fast"": false, ""max_errors_percentage"": 5.0, ""save_failed_records"": true}}",2025-07-13 00:00:00.000000,2025-07-21 00:00:00.000000,,,2025-07-21 10:53:41,
